"CpG","gold"
"cg00804392",0.0287257878722683
"cg22544376",0.0150391520490449
"cg03484533",0.0356356781087432
"cg17809798",0.0473988696763923
"cg03751799",0.5
"cg20462449",0.936110502255403
"cg05788638",0.893167059708135
"cg12699371",0.153977845989023
"cg08723608",0.771379819546906
"cg11459714",0.0369861440646007
"cg15441973",0.956496611979906
"cg00331237",0.0735126834654535
"cg12601987",0.0328311879211458
"cg13325529",0.0649578136956816
"cg11285003",0.0800988123374563
"cg11098259",0.335709954538518
"cg02512226",0.263912259998035
"cg18335243",0.0260807684187041
"cg09499698",0.0228335335043035
"cg24276491",0.728587555068297
"cg23722792",0.857729334087632
"cg18766912",0.0454225706339514
"cg20603424",0.0304371382298429
"cg27058497",0.460425474404157
"cg12842316",0.38122870440088
"cg17129141",0.0164994559355849
"cg03970609",0.911507386785078
"cg27089973",0.0304308725311962
"cg24387380",0.765913866103398
"cg10127415",0.53432251758838
"cg01401376",0.0572480986811895
"cg07639720",0.0320723869481233
"cg09394600",0.931375970300689
"cg20225275",0.0228208720102996
"cg13960192",0.27492638699965
"cg10481740",0.0776000040342241
"cg09275137",0.0830950399109855
"cg21542094",0.0518057133417558
"cg05942970",0.902424533165389
"cg23813564",0.961494360296583
"cg01635346",0.279301918887036
"cg01522721",0.0203003277178508
"cg01946401",0.468340088584964
"cg05373276",0.5
"cg12532477",0.3470748460715
"cg11879577",0.0874032401635262
"cg20450764",0.246689143155957
"cg07433453",0.888214549803927
"cg26986815",0.5
"cg11054882",0.0538301787389479
"cg04028573",0.5
"cg10703331",0.0567830545122301
"cg15372098",0.017491025080871
"cg13208492",0.0163898719575834
"cg14059835",0.0605282289969847
"cg13501117",0.0549073229340067
"cg13365022",0.0899537037676415
"cg21818252",0.068001594394072
"cg21395967",0.189609983853435
"cg04060275",0.0240758898358272
"cg13384396",0.24093187661521
"cg24708145",0.755111801817224
"cg27377213",0.0291436273510831
"cg23621817",0.942441172957018
"cg21412053",0.81632322113186
"cg07260017",0.830717483168187
"cg05511517",0.5
"cg14541311",0.789908293785448
"cg18312429",0.765174584106914
"cg18917378",0.833807581203735
"cg20868410",0.0208855994891636
"cg23322523",0.921146831301768
"cg07504718",0.918914067497235
"cg25151295",0.901489390682279
"cg20302307",0.0644401395085931
"cg24552358",0.5
"cg14213992",0.0516805487199571
"cg08034216",0.0303797281546516
"cg00145348",0.30999616866605
"cg26283496",0.767011580027884
"cg17044529",0.937347373935469
"cg19856594",0.81967245310372
"cg16732880",0.0131976477110463
"cg01471384",0.0331378880164679
"cg21282997",0.399813551937181
"cg26778807",0.0150230185378569
"cg15657641",0.18138224134044
"cg09259332",0.0164232931186363
"cg10691259",0.0327994287678231
"cg20477070",0.0336383377116218
"cg24054653",0.240872407176417
"cg01482279",0.0505032807255919
"cg18670235",0.12889219349626
"cg10825315",0.366842446400491
"cg22430790",0.087158907512093
"cg06319346",0.5
"cg27141427",0.0272877971495693
"cg09632136",0.928958910805504
"cg27648946",0.107111852994109
"cg10163825",0.211949420465655
"cg09448875",0.947749086304993
"cg05417615",0.0191308042780323
"cg08008403",0.064910066111046
"cg17155167",0.0274357111117366
"cg23964386",0.311621673832825
"cg08872550",0.0489640824351199
"cg03933322",0.5
"cg02976574",0.920238957359692
"cg20277416",0.806574947683523
"cg24399529",0.180514132798146
"cg25954354",0.0570468823486229
"cg04134859",0.0852609705548429
"cg16298264",0.0376981979163465
"cg01931893",0.0558861156734237
"cg25467603",0.024813976579874
"cg14724364",0.0252101012264411
"cg19226593",0.0462255648347774
"cg00402366",0.0268474288629971
"cg09244872",0.584465892321293
"cg19560758",0.204747637448395
"cg04658354",0.0240744973874174
"cg05338155",0.0510406480880109
"cg03098356",0.017160123102168
"cg07074571",0.174809202767966
"cg00412772",0.504785329063085
"cg05382730",0.0322579386241521
"cg14425294",0.0396449509018367
"cg16519321",0.0954724811917226
"cg02039053",0.5
"cg23414387",0.784806335915107
"cg12806381",0.0476148565112037
"cg24265806",0.0294281235902523
"cg19857541",0.932051796910312
"cg04409427",0.896733280825716
"cg22165175",0.229192300758973
"cg24110916",0.0223531019263296
"cg02699167",0.018547226876773
"cg25655096",0.406077797553659
"cg05913271",0.83041576756986
"cg19327844",0.0346386222884133
"cg04780126",0.0187872095141121
"cg23850212",0.0372131300837704
"cg14920334",0.596373049986086
"cg02014107",0.0290458558187841
"cg19510180",0.894370766528514
"cg23489497",0.0319091417189102
"cg08101172",0.0277154507598854
"cg01130192",0.109298922901271
"cg23984434",0.0509762184135533
"cg05003723",0.966326113080922
"cg24797967",0.06401661996193
"cg10807560",0.93928573356193
"cg12788471",0.0289290279331624
"cg11397854",0.130706010847895
"cg14871544",0.607863979770431
"cg00504595",0.602614891447866
"cg24091698",0.0282582630734487
"cg18779060",0.0347990923112403
"cg12484193",0.0282598936123244
"cg07529654",0.552268936362878
"cg09747829",0.0488260505178159
"cg05404787",0.808495712871068
"cg02269221",0.0343605755342407
"cg06953995",0.124834953287996
"cg22580512",0.694744951542546
"cg09321965",0.918818310365119
"cg12988996",0.0614416243373215
"cg24102360",0.0296767165745221
"cg19713083",0.0386729475414763
"cg15520279",0.0627610530865202
"cg20337385",0.0296042032175081
"cg14029663",0.241746145821204
"cg26624914",0.795680468244532
"cg25175370",0.0193117362542058
"cg06743811",0.656852305377058
"cg19207856",0.0249460839809828
"cg24494008",0.0378446846398101
"cg08459368",0.750801633185583
"cg05142115",0.027119790989351
"cg04697119",0.0804121984867597
"cg14700821",0.0303936866783384
"cg25820693",0.0585067783762084
"cg10976673",0.0268217802153968
"cg17880199",0.0258410694605106
"cg06994793",0.025598985311632
"cg07075930",0.0877940890319761
"cg06760035",0.5
"cg24000189",0.017938172374142
"cg11052143",0.570035399400046
"cg10883352",0.808584933170206
"cg19182048",0.0283546766960695
"cg23674788",0.809332424291349
"cg07964539",0.0540438038893386
"cg01468868",0.0678863312271656
"cg04453065",0.0177713393548127
"cg04815626",0.0364471519440871
"cg27662877",0.0301948061826935
"cg13841138",0.5
"cg07475247",0.0364819488606282
"cg16571399",0.950579426276986
"cg09432154",0.719073353808513
"cg14916200",0.5
"cg07884474",0.0372899180191582
"cg16225441",0.0491199471792626
"cg08254089",0.427722724925154
"cg03950654",0.0199958135649377
"cg13828839",0.0381982595744088
"cg06088032",0.0246747921241001
"cg21379008",0.0191197742695405
"cg07483064",0.0128462475597535
"cg10331048",0.0242651336118195
"cg09383789",0.035483010235428
"cg26706070",0.0612338299397067
"cg22243733",0.837169851670002
"cg06376129",0.0233128729218715
"cg20973210",0.106045236011707
"cg03860400",0.253967378308922
"cg19389001",0.0159021723034977
"cg02452639",0.828964112305
"cg04544154",0.794938206275581
"cg04457794",0.786363487709372
"cg04981414",0.0283035915545161
"cg20857455",0.0420385776542405
"cg20385229",0.764463793010356
"cg15480287",0.857238758461045
"cg14230133",0.243262961694115
"cg06236061",0.061771073233317
"cg03469054",0.158912350399226
"cg00149976",0.0391240561029586
"cg10520594",0.0296488987040587
"cg11685391",0.138617301249826
"cg25240333",0.5
"cg15910079",0.5
"cg12085225",0.0218045224662378
"cg14789804",0.0594906839878194
"cg10905918",0.0330486138325816
"cg01408558",0.786970110467714
"cg05217755",0.0343910453693615
"cg15698196",0.766262902905043
"cg20615951",0.0569353879710374
"cg18152517",0.897754186764865
"cg27413025",0.112283535590802
"cg26162695",0.0178952254176403
"cg04062907",0.0247011521637808
"cg24116886",0.917219052323003
"cg16698623",0.82728916966804
"cg04737046",0.924361717622608
"cg19451391",0.5
"cg09039698",0.043250284998003
"cg08548559",0.210152302209029
"cg05676042",0.5
"cg22609576",0.0355107018165954
"cg05065037",0.045510405922613
"cg19979773",0.936927508827708
"cg00466544",0.0435091250587234
"cg21066636",0.678260092962773
"cg27094188",0.931821416287347
"cg01150454",0.0205725320290638
"cg25229706",0.0498446393279841
"cg19363546",0.11387851043598
"cg20624391",0.0550216010131352
"cg12888113",0.983212812992749
"cg12003230",0.927082142642664
"cg19948014",0.0250771195186316
"cg06502510",0.0418475243687388
"cg11414046",0.0495491617246881
"cg12563480",0.0201641997482028
"cg09478478",0.932734485361565
"cg09560912",0.0224963412674952
"cg06673536",0.322227562884604
"cg03766998",0.064821367991813
"cg21607649",0.680043210871322
"cg00691625",0.783999721606028
"cg07567107",0.0466950416105802
"cg23092823",0.0739390152369429
"cg26418544",0.5
"cg08759274",0.0471513259198095
"cg26074851",0.0489924002589178
"cg12667808",0.5
"cg18655915",0.755206109342533
"cg11235426",0.385136094166988
"cg20543571",0.903661907599616
"cg04267101",0.283302923330636
"cg22580173",0.036857111338613
"cg27445265",0.0316241120230003
"cg05156613",0.920895903984195
"cg25317260",0.312393922089995
"cg00930873",0.133202836441686
"cg06356454",0.851529440971253
"cg06746101",0.0333571888157199
"cg14911395",0.129855888359199
"cg00622552",0.324323211508683
"cg09599653",0.938747430369227
"cg00397545",0.603133438955099
"cg05016953",0.0364706968922738
"cg18382305",0.68742126375663
"cg07979577",0.5
"cg20063906",0.100135968758057
"cg04765929",0.0245169060968582
"cg04881903",0.447675048930258
"cg04384208",0.745442012589559
"cg16429439",0.21044401449227
"cg17017278",0.026450677883813
"cg22150335",0.870837612997822
"cg03856786",0.0496532262959367
"cg15595739",0.942530206904005
"cg20133313",0.0550550358501115
"cg16310262",0.0459289925839956
"cg26036479",0.0168048040393872
"cg24443925",0.0406456012456175
"cg07422345",0.0424381392507553
"cg09155905",0.22870891067751
"cg15676241",0.0465085064756714
"cg22809047",0.709917380427909
"cg13694867",0.0332240851165729
"cg19713196",0.155741246322802
"cg25476145",0.0221822023782473
"cg15880738",0.611254389751408
"cg08901867",0.824286012082043
"cg07475743",0.5
"cg08395365",0.0689854475432696
"cg21010197",0.0242593356643097
"cg26856388",0.0240705084308789
"cg18060199",0.0894622923341349
"cg04690289",0.0251981110043097
"cg03958979",0.361185574497459
"cg25226247",0.19647409367941
"cg09989134",0.0353918350349273
"cg23346960",0.0389123377767448
"cg16989646",0.331566363224437
"cg23464269",0.636203140244274
"cg00273068",0.166874117920428
"cg08942800",0.842662861130572
"cg09354331",0.856499383246951
"cg20584157",0.841154218231943
"cg14162076",0.880519738142512
"cg08054038",0.152807988239201
"cg01100784",0.0312294843955913
"cg06748315",0.890186896447855
"cg16408565",0.95194153100547
"cg16116363",0.045401866452035
"cg18801691",0.0577065785877963
"cg10897648",0.0456422253301097
"cg26333317",0.147828869726093
"cg12716838",0.0533798693243889
"cg07070934",0.0292643097842184
"cg26615830",0.0148770524591109
"cg02275830",0.0275809999069015
"cg21223353",0.952896499702695
"cg03941108",0.796541779040654
"cg17703324",0.909638007946859
"cg14371590",0.332471362488398
"cg07036530",0.511149936624517
"cg03996822",0.44415333094948
"cg22010317",0.225626835694062
"cg14692377",0.151549119411168
"cg26045434",0.104904462953551
"cg24443250",0.0247604850426274
"cg01385430",0.0240584208228754
"cg02940164",0.0311103593180057
"cg23585575",0.0308901705958945
"cg12038710",0.91315593187523
"cg25778479",0.114471738132022
"cg13286902",0.345412771229537
"cg20120491",0.0650579297918648
"cg16426459",0.158596247204885
"cg21035142",0.195452703254919
"cg25484319",0.114459684759437
"cg05191792",0.0231211040078016
"cg23575320",0.0268099506525417
"cg11516377",0.202244241271021
"cg03732056",0.0260403181073139
"cg07139440",0.0234793124383173
"cg02992632",0.0909935366806584
"cg17332016",0.0244918942093488
"cg01216369",0.933807826703263
"cg12689375",0.0292925067438
"cg07979357",0.0310028180814633
"cg09851465",0.188125812720355
"cg22702857",0.835882841879997
"cg10212621",0.804044163703469
"cg02990612",0.5
"cg13376158",0.0540083311029544
"cg23361608",0.0251776628908006
"cg04756629",0.5
"cg07070694",0.0227179815730302
"cg00491404",0.725592507572424
"cg06718696",0.0269985980011553
"cg20275133",0.0516804263339548
"cg07607921",0.0885422717157462
"cg06907544",0.5
"cg18195628",0.030063936928211
"cg20630207",0.105337383297235
"cg14894144",0.373842028881498
"cg16198723",0.562867958362095
"cg02360616",0.0304690382878134
"cg16554153",0.746027517200596
"cg09197965",0.0393160687669672
"cg14764661",0.117039322626738
"cg24680602",0.0867342500529346
"cg20558320",0.803882039704263
"cg13843603",0.0431057670019074
"cg14601284",0.0685507304168122
"cg07294734",0.548919035709645
"cg21363706",0.913765980429718
"cg12011267",0.143144855942616
"cg05484920",0.0915990911035398
"cg26916927",0.0408686816588441
"cg07186707",0.0168442497248801
"cg06619076",0.0473173444049783
"cg24194775",0.453018910665334
"cg19784449",0.0704935560923537
"cg08029608",0.5
"cg16098981",0.0718266874934328
"cg04478795",0.164778316669601
"cg00662775",0.5
"cg14710524",0.02112087090805
"cg01407797",0.0524901623973862
"cg13316191",0.0849222241035426
"cg21951612",0.930432169170043
"cg17260449",0.0354193205478385
"cg16046951",0.0451500220126168
"cg14236602",0.0345024775652002
"cg19789466",0.0575885134750165
"cg23652939",0.019193472352182
"cg08140104",0.895593768904065
"cg15003434",0.0299527797976986
"cg15894661",0.0440116532861576
"cg12004730",0.0327789558400415
"cg08462292",0.0213361429775304
"cg25842356",0.689418359029329
"cg24053375",0.913589223645594
"cg21091766",0.689032551682521
"cg19567046",0.0207821855602718
"cg20248954",0.023407474895155
"cg21567017",0.881303444802339
"cg16636767",0.894713436169754
"cg07833035",0.0218932080582514
"cg25179291",0.0284571219332403
"cg08035942",0.0620672298622379
"cg19439399",0.0492358930834121
"cg12062492",0.106664921775406
"cg22534599",0.5
"cg17906786",0.340262663963501
"cg13925920",0.0699372395011847
"cg10876928",0.736113662819722
"cg04185861",0.0149906314770935
"cg21162961",0.5
"cg12927153",0.0182487092879531
"cg17824393",0.933306807645621
"cg24505341",0.306900124041726
"cg19628600",0.807621995026526
"cg18898125",0.0724395766641655
"cg03494277",0.924986066505545
"cg02005755",0.907880467105187
"cg13098960",0.746677240016507
"cg23905308",0.0160144367819612
"cg07011110",0.785870143387356
"cg12799895",0.5
"cg22012981",0.699395764854316
"cg21475255",0.0191518814258558
"cg14264994",0.934634694221907
"cg05856931",0.0448248814912269
"cg17887537",0.0248454715141142
"cg10806140",0.0398751612552781
"cg12681402",0.134903460716405
"cg09855435",0.5
"cg17885062",0.0407402109206975
"cg15669092",0.108654275247203
"cg13060154",0.0535158647983373
"cg25515063",0.0214149131358339
"cg11867686",0.0297001862523937
"cg09509576",0.0531867147012337
"cg01137532",0.0253065945751673
"cg24812523",0.934910663236969
"cg20979896",0.0241559693358831
"cg06602857",0.0573392762033904
"cg03660451",0.912150789051016
"cg13951472",0.5
"cg08661290",0.0390323344385538
"cg09203961",0.0283368020842273
"cg23357981",0.137008019308271
"cg17296078",0.294866252620273
"cg15670863",0.814888992262292
"cg04818845",0.60571413164256
"cg15679651",0.0332431207207662
"cg27012203",0.0255697831751193
"cg14186992",0.798517965708796
"cg13098382",0.0339284422979231
"cg16179125",0.0255009070559008
"cg21608489",0.0347489306288649
"cg00754253",0.310979437479221
"cg15146752",0.450001547183021
"cg13560436",0.45356648468334
"cg23857078",0.870344529777804
"cg07109801",0.612656276648221
"cg23671708",0.90665377781886
"cg26053787",0.5
"cg10751811",0.537255579352795
"cg25095951",0.174567129735056
"cg18236477",0.211432109482798
"cg13772414",0.39033794555722
"cg14640481",0.0201387786695939
"cg13170032",0.0747480790759691
"cg27631256",0.031698549739417
"cg04868764",0.0476413152915244
"cg17884373",0.931715333847379
"cg02324920",0.702458084827737
"cg17073891",0.831519340805595
"cg06051159",0.724534818461762
"cg24478145",0.0301080133771811
"cg16011258",0.0178571779816045
"cg06417962",0.761631449686843
"cg20023578",0.122792602417328
"cg01325515",0.5
"cg23916158",0.022995248082192
"cg14934766",0.0362880780104058
"cg15819333",0.651728367877815
"cg15002204",0.0449165193702014
"cg11732619",0.0375027988586067
"cg24480859",0.0604062808528197
"cg12438034",0.14597227469106
"cg17006282",0.607291212512551
"cg20980592",0.914987922711469
"cg00499822",0.137963714754006
"cg03950009",0.0225413485824763
"cg24552431",0.0178139396767506
"cg26577945",0.5
"cg21434440",0.0533197860587546
"cg14212314",0.028606482965616
"cg19594691",0.0388606186124154
"cg12572011",0.0337845022412294
"cg08263357",0.51983241156456
"cg06093279",0.0598943251382933
"cg23830611",0.5
"cg19559392",0.10213721413689
"cg22189019",0.392890995964734
"cg21459583",0.592724594624117
"cg23644213",0.0264516071576506
"cg17092637",0.5
"cg04564646",0.0128116927969842
"cg22082462",0.557903425313514
"cg10757144",0.110789008983395
"cg22386311",0.86104642721279
"cg27412093",0.842328901864111
"cg24599942",0.36094264959536
"cg07684353",0.060373104727444
"cg02499249",0.0472690450532125
"cg15559737",0.700903829645527
"cg01172899",0.210953018304495
"cg10309835",0.0365306635452789
"cg14387505",0.511793953564634
"cg10743104",0.0623532673454876
"cg04408104",0.191422920553666
"cg06106793",0.0237835274218936
"cg23398241",0.183540540564849
"cg27090024",0.0401175089648014
"cg05697231",0.0905428298361571
"cg07022885",0.0315950195921977
"cg09013626",0.044580416621276
"cg11226328",0.0357068600935247
"cg08163918",0.883141299945328
"cg19062189",0.486197481592663
"cg19585882",0.732955685838956
"cg27040030",0.088942985786188
"cg23269489",0.218140589384263
"cg23727043",0.0512253722319841
"cg13434203",0.5
"cg15572787",0.0260065366495129
"cg12157010",0.5
"cg00548060",0.925260063766488
"cg12289045",0.569827576802304
"cg21602520",0.367073839593803
"cg12662162",0.0611611565974612
"cg20319405",0.0328311622637399
"cg24797830",0.0364229678548333
"cg09134747",0.0349185574814063
"cg25041148",0.0179539827614582
"cg13181284",0.816044946546184
"cg10516359",0.766811690085801
"cg09407859",0.94882443001982
"cg06506864",0.924108218836231
"cg02144298",0.0131471902558865
"cg19019972",0.030155811430251
"cg00908551",0.0526872544971662
"cg10198837",0.935753617786928
"cg12331389",0.0244875431560423
"cg03352153",0.947399521016926
"cg15830940",0.91039480593814
"cg09730836",0.029083011637641
"cg20473453",0.898927120449703
"cg20308511",0.231755290661482
"cg07505695",0.0359856544976195
"cg03664139",0.0444129648891567
"cg18896539",0.0331913083589686
"cg22585988",0.6778607088649
"cg24469803",0.0525237510294186
"cg02592124",0.0300270531783764
"cg08216720",0.5
"cg02862362",0.889187049368757
"cg13490635",0.0312847452584356
"cg08897388",0.258844138758433
"cg18417464",0.0211642467828494
"cg03028472",0.0499799590074324
"cg16200844",0.0228211641280707
"cg11213150",0.652536393754093
"cg16075940",0.626525604592144
"cg07696033",0.0261889914628801
"cg12259256",0.0291844465634973
"cg00319692",0.76041104828554
"cg12844497",0.0444472101992248
"cg15454483",0.137787534025515
"cg20329958",0.137828932511343
"cg18414741",0.0294953971257159
"cg07910460",0.380158396040532
"cg06804711",0.5
"cg01773760",0.071127952397069
"cg23350446",0.0751400812059134
"cg24023606",0.0267742432753442
"cg20300655",0.942909251285051
"cg17830308",0.148441757459261
"cg23651356",0.35631775755929
"cg08418332",0.458746752232687
"cg10464775",0.949583667787402
"cg09306675",0.120562039372593
"cg10203483",0.433657435160766
"cg13770446",0.764552117044643
"cg00367438",0.0614388197324766
"cg03809891",0.0390257578702094
"cg18025409",0.256403884273393
"cg20764656",0.23101131318907
"cg04907257",0.0720679271425951
"cg07871532",0.809444881300551
"cg23378094",0.900630912989547
"cg15590526",0.5
"cg04752565",0.0431460003642147
"cg22736107",0.0161204330110935
"cg01347719",0.942337613874361
"cg23610018",0.012406543844405
"cg05922591",0.907752446382123
"cg09300114",0.121842016000999
"cg18780284",0.5
"cg02740947",0.0430546096918119
"cg07799947",0.0536839828245496
"cg26149678",0.0246664248610825
"cg21099221",0.015603609158687
"cg05887405",0.939651244624414
"cg16270990",0.780312061279004
"cg19570545",0.0251869924616306
"cg20134215",0.212916748080256
"cg17356532",0.0186467996294734
"cg12998491",0.0113302379601968
"cg08752433",0.461192341248767
"cg03371306",0.0416028526452677
"cg27554769",0.0744293950916211
"cg03251249",0.0343976053567272
"cg10832945",0.5
"cg00096922",0.161798668104197
"cg09288658",0.0120335440459258
"cg20450123",0.188326557128975
"cg04164824",0.5
"cg10351284",0.0775876123037023
"cg14773259",0.0253796622994131
"cg12456510",0.723452056937606
"cg04531254",0.0406605993140415
"cg14500718",0.416525785113666
"cg00893242",0.0523379005339045
"cg00832517",0.0646446337487676
"cg21954994",0.5
"cg01027739",0.0795141307408936
"cg21051086",0.292789656275875
"cg06194186",0.891133828820293
"cg26703664",0.047199149882462
"cg25556101",0.0261320077492019
"cg05280555",0.0272474920733353
"cg02655204",0.5
"cg02193806",0.836130800392971
"cg10766289",0.918892017475428
"cg13269407",0.103554838395323
"cg03404502",0.772027114338789
"cg25509184",0.236321420049399
"cg08397758",0.147574740962106
"cg24697329",0.864542258291823
"cg14434255",0.0393095380777023
"cg21365602",0.0257184926211686
"cg20645058",0.880832020752342
"cg16941568",0.383639405645675
"cg00149213",0.0466708116314843
"cg22377428",0.5
"cg26136776",0.842227775219934
"cg25165199",0.684040834280277
"cg15381313",0.897351991635856
"cg03874127",0.5
"cg25153340",0.0356615703993233
"cg19553056",0.0285663912127832
"cg01408383",0.241288967120984
"cg16625125",0.5
"cg26660414",0.0402781737390402
"cg24993443",0.465508618082183
"cg05210526",0.037262967095123
"cg23104823",0.034245645785362
"cg05325699",0.0652926647779796
"cg19320612",0.922776402085123
"cg02668581",0.0200613742608178
"cg04263186",0.135174373923958
"cg25434223",0.160200586018008
"cg24211388",0.379158331499175
"cg14426525",0.0257835196947545
"cg26541516",0.032174939822337
"cg26131911",0.0163325114611364
"cg09920632",0.326012272124908
"cg06930095",0.0612514987850595
"cg16108132",0.033763665336035
"cg17410236",0.0230676443879271
"cg00436603",0.750324258595731
"cg11005091",0.0318609286915661
"cg18957751",0.0285703549124685
"cg26007077",0.0311561772530057
"cg07665217",0.797155452989273
"cg01883408",0.453127859297233
"cg03118854",0.237649262778604
"cg20091107",0.0121935457452102
"cg17823175",0.387901467598862
"cg16293991",0.5
"cg20050113",0.475330607647272
"cg14574996",0.170197469838784
"cg21919219",0.5
"cg16378421",0.0726527589619707
"cg18236734",0.434854207054183
"cg15422147",0.85038545178383
"cg07621046",0.236476148709789
"cg16232126",0.117868042497713
"cg18603228",0.169489202153849
"cg25165880",0.418172505448907
"cg18182038",0.0547335415227959
"cg09591663",0.0191470164510233
"cg02218214",0.898296484727612
"cg19736898",0.5
"cg10749011",0.0512474130674353
"cg13904968",0.910950900119711
"cg25014318",0.0677116923363932
"cg08454546",0.935704398118496
"cg14338548",0.948992736218052
"cg22902266",0.127222466210419
"cg25714610",0.247344784121878
"cg01643580",0.23589050901598
"cg15720535",0.461872330185039
"cg23855566",0.0299022540871703
"cg11337525",0.0391875709540074
"cg10365880",0.875389720591776
"cg04946916",0.881684559799232
"cg00687674",0.327916407959882
"cg03156547",0.593884943951931
"cg20063650",0.914447055745808
"cg18084554",0.343611552087455
"cg23032316",0.0939559347731135
"cg14841098",0.328593944879665
"cg26917625",0.0241993537223344
"cg03712239",0.0202689731036777
"cg23517605",0.185687236316257
"cg27403822",0.0219844709818937
"cg22401066",0.0183086738554334
"cg03266904",0.0170165889659185
"cg13979182",0.0805209899098243
"cg01632517",0.907386503615739
"cg15479752",0.908771240569899
"cg26403843",0.323099124395025
"cg21664443",0.83843865146135
"cg11980435",0.0313844142048236
"cg12271671",0.5
"cg05065162",0.924906284984211
"cg22026853",0.0533579862707375
"cg07184439",0.0180762568500605
"cg06220958",0.214030054515859
"cg11846968",0.521752654045198
"cg25110234",0.0206824717407431
"cg00854637",0.068295756357423
"cg08241785",0.262810295426433
"cg02317907",0.60097379458713
"cg18089000",0.548628464811908
"cg26523005",0.730139477145716
"cg25013053",0.926222156467985
"cg17240987",0.0482728668577747
"cg09291628",0.0213978025528837
"cg11438755",0.0213060293788918
"cg24662961",0.0489949037154455
"cg12577610",0.0203439938515425
"cg03425110",0.0364561810856611
"cg03530967",0.0502799452482239
"cg17542835",0.0341942681719807
"cg22520471",0.0242920340549897
"cg19560210",0.934254685846539
"cg00862290",0.703458180399148
"cg12480903",0.16770546697292
"cg22467534",0.168889119544027
"cg18712919",0.741121327633877
"cg14972143",0.189774190041406
"cg04712892",0.931767143940652
"cg00616135",0.856302672638491
"cg02053171",0.0274267366399185
"cg03024246",0.930718015619734
"cg02352653",0.0390137063948713
"cg06754047",0.024557411249249
"cg09608412",0.960715531419218
"cg27557143",0.032709080551354
"cg04036898",0.558828047431723
"cg18050213",0.0268823756915549
"cg07823492",0.947219347177562
"cg04377282",0.180494975058312
"cg05793077",0.0292286179610049
"cg14686321",0.5
"cg08096010",0.91905846050109
"cg00991848",0.0530598110168839
"cg07374224",0.684338256643603
"cg22396755",0.0306694337019921
"cg08826863",0.0183770248112741
"cg14832904",0.840083346932604
"cg26147480",0.876340642514326
"cg09547224",0.348755052812046
"cg20899321",0.918059065616352
"cg12900467",0.0387841630158402
"cg09964005",0.0366764894456807
"cg23283875",0.0499165517436553
"cg07068998",0.152556653105638
"cg25557858",0.0487473517739366
"cg12514620",0.0662702341296525
"cg22459146",0.273043398321137
"cg24139739",0.34907565779585
"cg08607082",0.024125869869527
"cg13918811",0.262826431963704
"cg02723372",0.907496948866647
"cg00613344",0.943583578853902
"cg20395072",0.183288152553296
"cg16354207",0.15018864197955
"cg12688670",0.204816225607581
"cg22502171",0.923447479733191
"cg13853761",0.880054932395229
"cg26824467",0.0311009428164275
"cg27419217",0.0459603632183733
"cg24125648",0.137943725563156
"cg17606881",0.0340483952429535
"cg13649056",0.212740877029261
"cg27301343",0.0388537617753087
"cg19695867",0.0973320958821348
"cg18676393",0.0256708737273976
"cg08158331",0.055684289796266
"cg20849987",0.938512268861541
"cg03718539",0.5
"cg15784615",0.329441451374231
"cg01661993",0.5
"cg27062617",0.041308086039092
"cg24528523",0.03902734537963
"cg14282941",0.0343033516508579
"cg00033516",0.0495672946390214
"cg06701500",0.0890865331886248
"cg06734812",0.805214032051188
"cg22385764",0.0323701964070292
"cg23686403",0.0504165361089819
"cg16794633",0.0798953312914005
"cg17452277",0.0188066037862123
"cg13417824",0.0227733616003709
"cg13619408",0.371002998972044
"cg21351994",0.0615758847528136
"cg24691453",0.067424747724215
"cg00071998",0.0383309267292004
"cg02239021",0.0227945624306791
"cg26099316",0.790180100358476
"cg25162921",0.533549579484684
"cg02718563",0.5
"cg08072716",0.474065389135794
"cg21513385",0.0925339830273199
"cg24169915",0.0459290404529887
"cg13424446",0.834540961682201
"cg20669525",0.0418640165029739
"cg18119529",0.0271222471181558
"cg23356993",0.0136971923341676
"cg07469792",0.0170625822579118
"cg10011232",0.0613768690551937
"cg13853198",0.101277570619333
"cg23163573",0.626761789141937
"cg03332271",0.844179937596375
"cg19459093",0.0201920140415678
"cg09155044",0.669771789790055
"cg11611854",0.5
"cg06953768",0.0337190468140194
"cg08291098",0.0393177100306179
"cg12821724",0.865305902034258
"cg21529164",0.963791263075487
"cg14633527",0.0180554552089834
"cg10007262",0.5
"cg21865006",0.5
"cg00239071",0.911556360181914
"cg09658342",0.0251478559135631
"cg22954265",0.679967743244247
"cg13633560",0.347994416696244
"cg06388544",0.669405758484447
"cg13726191",0.368975153294471
"cg16747567",0.0293946136666878
"cg15210427",0.555642861962061
"cg16529592",0.7178479608124
"cg12422450",0.106851569960067
"cg10753966",0.53813155435689
"cg10165198",0.033485214624991
"cg09539538",0.686879802968569
"cg09643544",0.133645631796267
"cg02307482",0.027592653630655
"cg24115571",0.0599549009841373
"cg01515887",0.5
"cg02317742",0.0364528297403485
"cg21022435",0.923492450385161
"cg07122126",0.0354964589147699
"cg06378617",0.89219801156283
"cg20376899",0.0469315911023561
"cg22744680",0.0567229233676638
"cg19478743",0.0564521044434
"cg12971958",0.0214335093606509
"cg25458920",0.5
"cg21047206",0.554987161966467
"cg13030582",0.319316323985529
"cg11258532",0.867256009270882
"cg13788301",0.0245534676865341
"cg06501070",0.904272585663007
"cg04599158",0.853174356925518
